GEO_ID,NAME,B19013_001E,B19013_001EA,B19013_001M,B19013_001MA
Geography,Geographic Area Name,Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars),Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)
1400000US36081122702,"Census Tract 1227.02, Queens County, New York",27196,null,10140,null
1400000US36081122703,"Census Tract 1227.03, Queens County, New York",69327,null,32329,null
1400000US36081122704,"Census Tract 1227.04, Queens County, New York",64539,null,27271,null
1400000US36081124100,"Census Tract 1241, Queens County, New York",78474,null,16343,null
1400000US36081124700,"Census Tract 1247, Queens County, New York",91316,null,31749,null
1400000US36081125700,"Census Tract 1257, Queens County, New York",65045,null,15153,null
1400000US36081126500,"Census Tract 1265, Queens County, New York",95000,null,38824,null
1400000US36081126700,"Census Tract 1267, Queens County, New York",82303,null,29189,null
1400000US36081127700,"Census Tract 1277, Queens County, New York",134777,null,42483,null
1400000US36081128300,"Census Tract 1283, Queens County, New York",-,-,**,**
1400000US36081129102,"Census Tract 1291.02, Queens County, New York",120669,null,9025,null
1400000US36081129103,"Census Tract 1291.03, Queens County, New York",67273,null,16740,null
1400000US36081129104,"Census Tract 1291.04, Queens County, New York",81212,null,16815,null
1400000US36081130100,"Census Tract 1301, Queens County, New York",79057,null,10991,null
1400000US36081133300,"Census Tract 1333, Queens County, New York",108409,null,13884,null
1400000US36081133900,"Census Tract 1339, Queens County, New York",143155,null,32525,null
1400000US36081134100,"Census Tract 1341, Queens County, New York",78555,null,31744,null
1400000US36081134701,"Census Tract 1347.01, Queens County, New York",72031,null,25798,null
1400000US36081134702,"Census Tract 1347.02, Queens County, New York",77895,null,17404,null
1400000US36081136700,"Census Tract 1367, Queens County, New York",93356,null,18983,null
1400000US36081137700,"Census Tract 1377, Queens County, New York",78892,null,8725,null
1400000US36081138501,"Census Tract 1385.01, Queens County, New York",95643,null,8716,null
1400000US36081138502,"Census Tract 1385.02, Queens County, New York",-,-,**,**
1400000US36081139900,"Census Tract 1399, Queens County, New York",129271,null,36113,null
1400000US36081140300,"Census Tract 1403, Queens County, New York",81138,null,10538,null
1400000US36081140901,"Census Tract 1409.01, Queens County, New York",107563,null,40134,null
1400000US36081140902,"Census Tract 1409.02, Queens County, New York",80125,null,15152,null
1400000US36081141700,"Census Tract 1417, Queens County, New York",60880,null,14347,null
1400000US36081142900,"Census Tract 1429, Queens County, New York",70489,null,37974,null
1400000US36081143500,"Census Tract 1435, Queens County, New York",104235,null,15193,null
1400000US36081144100,"Census Tract 1441, Queens County, New York",101646,null,11354,null
1400000US36081144700,"Census Tract 1447, Queens County, New York",72419,null,19062,null
1400000US36081145101,"Census Tract 1451.01, Queens County, New York",69107,null,12717,null
1400000US36081145102,"Census Tract 1451.02, Queens County, New York",62500,null,39638,null
1400000US36081145900,"Census Tract 1459, Queens County, New York",90250,null,13568,null
1400000US36081146300,"Census Tract 1463, Queens County, New York",71419,null,3041,null
1400000US36081146700,"Census Tract 1467, Queens County, New York",88243,null,4361,null
1400000US36081147100,"Census Tract 1471, Queens County, New York",88681,null,23753,null
1400000US36081147900,"Census Tract 1479, Queens County, New York",87325,null,21155,null
1400000US36081148300,"Census Tract 1483, Queens County, New York",143875,null,26795,null
1400000US36081150701,"Census Tract 1507.01, Queens County, New York",142667,null,40000,null
1400000US36081150702,"Census Tract 1507.02, Queens County, New York",94735,null,13106,null
1400000US36081152901,"Census Tract 1529.01, Queens County, New York",71425,null,12075,null
1400000US36081152902,"Census Tract 1529.02, Queens County, New York",90313,null,28810,null
1400000US36081155101,"Census Tract 1551.01, Queens County, New York",75742,null,35621,null
1400000US36081155103,"Census Tract 1551.03, Queens County, New York",92361,null,15860,null
1400000US36081155104,"Census Tract 1551.04, Queens County, New York",114208,null,58793,null
1400000US36081156700,"Census Tract 1567, Queens County, New York",57896,null,14777,null
1400000US36081157101,"Census Tract 1571.01, Queens County, New York",97847,null,19624,null
1400000US36081157102,"Census Tract 1571.02, Queens County, New York",104615,null,20609,null
1400000US36081157901,"Census Tract 1579.01, Queens County, New York",103238,null,5953,null
1400000US36081157902,"Census Tract 1579.02, Queens County, New York",99853,null,31840,null
1400000US36081157903,"Census Tract 1579.03, Queens County, New York",94868,null,15850,null
1400000US36081161700,"Census Tract 1617, Queens County, New York",126786,null,21194,null
1400000US36081162100,"Census Tract 1621, Queens County, New York",85063,null,18956,null
1400000US36081990100,"Census Tract 9901, Queens County, New York",-,-,**,**
1400000US36085000300,"Census Tract 3, Richmond County, New York",67500,null,19694,null
1400000US36085000600,"Census Tract 6, Richmond County, New York",22235,null,13862,null
1400000US36085000700,"Census Tract 7, Richmond County, New York",40726,null,19401,null
1400000US36085000800,"Census Tract 8, Richmond County, New York",80372,null,16317,null
1400000US36085000900,"Census Tract 9, Richmond County, New York",54821,null,20668,null
1400000US36085001100,"Census Tract 11, Richmond County, New York",47159,null,15558,null
1400000US36085001700,"Census Tract 17, Richmond County, New York",54261,null,12814,null
1400000US36085001800,"Census Tract 18, Richmond County, New York",74286,null,26238,null
1400000US36085002001,"Census Tract 20.01, Richmond County, New York",72208,null,32129,null
1400000US36085002002,"Census Tract 20.02, Richmond County, New York",79028,null,45984,null
1400000US36085002100,"Census Tract 21, Richmond County, New York",55938,null,20891,null
1400000US36085002700,"Census Tract 27, Richmond County, New York",31078,null,12954,null
1400000US36085002900,"Census Tract 29, Richmond County, New York",27766,null,4932,null
1400000US36085003300,"Census Tract 33, Richmond County, New York",104363,null,18421,null
1400000US36085003600,"Census Tract 36, Richmond County, New York",78958,null,27908,null
1400000US36085003900,"Census Tract 39, Richmond County, New York",77891,null,10163,null
1400000US36085004001,"Census Tract 40.01, Richmond County, New York",49928,null,12352,null
1400000US36085004002,"Census Tract 40.02, Richmond County, New York",113944,null,20983,null
1400000US36085004003,"Census Tract 40.03, Richmond County, New York",12694,null,11593,null
1400000US36085004004,"Census Tract 40.04, Richmond County, New York",72362,null,46119,null
1400000US36085004700,"Census Tract 47, Richmond County, New York",95224,null,33195,null
1400000US36085005000,"Census Tract 50, Richmond County, New York",75313,null,23706,null
1400000US36085005901,"Census Tract 59.01, Richmond County, New York",72278,null,21270,null
1400000US36085005902,"Census Tract 59.02, Richmond County, New York",-,-,**,**
1400000US36085006400,"Census Tract 64, Richmond County, New York",46111,null,23616,null
1400000US36085006700,"Census Tract 67, Richmond County, New York",131591,null,50774,null
1400000US36085007001,"Census Tract 70.01, Richmond County, New York",98672,null,45157,null
1400000US36085007002,"Census Tract 70.02, Richmond County, New York",122685,null,28660,null
1400000US36085007400,"Census Tract 74, Richmond County, New York",65804,null,8225,null
1400000US36085007500,"Census Tract 75, Richmond County, New York",79059,null,9639,null
1400000US36085007700,"Census Tract 77, Richmond County, New York",77125,null,12231,null
1400000US36085008100,"Census Tract 81, Richmond County, New York",52545,null,23409,null
1400000US36085009601,"Census Tract 96.01, Richmond County, New York",97381,null,18530,null
1400000US36085009602,"Census Tract 96.02, Richmond County, New York",75165,null,21047,null
1400000US36085009701,"Census Tract 97.01, Richmond County, New York",100659,null,22668,null
1400000US36085009702,"Census Tract 97.02, Richmond County, New York",-,-,**,**
1400000US36085010500,"Census Tract 105, Richmond County, New York",79970,null,14685,null
1400000US36085011201,"Census Tract 112.01, Richmond County, New York",95170,null,22724,null
1400000US36085011203,"Census Tract 112.03, Richmond County, New York",70541,null,16335,null
1400000US36085011204,"Census Tract 112.04, Richmond County, New York",96974,null,96395,null
1400000US36085011401,"Census Tract 114.01, Richmond County, New York",50500,null,27728,null
1400000US36085011402,"Census Tract 114.02, Richmond County, New York",87111,null,12221,null
1400000US36085012100,"Census Tract 121, Richmond County, New York",124697,null,33509,null
1400000US36085012200,"Census Tract 122, Richmond County, New York",86359,null,14086,null
1400000US36085012500,"Census Tract 125, Richmond County, New York",90110,null,13738,null
1400000US36085012804,"Census Tract 128.04, Richmond County, New York",87656,null,19579,null
1400000US36085012805,"Census Tract 128.05, Richmond County, New York",103526,null,20839,null
1400000US36085012806,"Census Tract 128.06, Richmond County, New York",52218,null,6778,null
1400000US36085013201,"Census Tract 132.01, Richmond County, New York",110625,null,19191,null
1400000US36085013203,"Census Tract 132.03, Richmond County, New York",108696,null,26722,null
1400000US36085013204,"Census Tract 132.04, Richmond County, New York",90625,null,14706,null
1400000US36085013301,"Census Tract 133.01, Richmond County, New York",11343,null,8650,null
1400000US36085013302,"Census Tract 133.02, Richmond County, New York",68487,null,41270,null
1400000US36085013400,"Census Tract 134, Richmond County, New York",86875,null,20741,null
1400000US36085013800,"Census Tract 138, Richmond County, New York",121512,null,10698,null
1400000US36085014100,"Census Tract 141, Richmond County, New York",57287,null,18861,null
1400000US36085014604,"Census Tract 146.04, Richmond County, New York",110915,null,20791,null
1400000US36085014605,"Census Tract 146.05, Richmond County, New York",118889,null,12991,null
1400000US36085014606,"Census Tract 146.06, Richmond County, New York",113102,null,11188,null
1400000US36085014607,"Census Tract 146.07, Richmond County, New York",104722,null,7597,null
1400000US36085014608,"Census Tract 146.08, Richmond County, New York",111823,null,25796,null
1400000US36085014700,"Census Tract 147, Richmond County, New York",103173,null,16324,null
1400000US36085015100,"Census Tract 151, Richmond County, New York",107375,null,18049,null
1400000US36085015400,"Census Tract 154, Richmond County, New York",-,-,**,**
1400000US36085015601,"Census Tract 156.01, Richmond County, New York",108786,null,23515,null
1400000US36085015602,"Census Tract 156.02, Richmond County, New York",118112,null,11209,null
1400000US36085015603,"Census Tract 156.03, Richmond County, New York",87414,null,27464,null
1400000US36085016901,"Census Tract 169.01, Richmond County, New York",126875,null,46075,null
1400000US36085017005,"Census Tract 170.05, Richmond County, New York",97841,null,16740,null
1400000US36085017007,"Census Tract 170.07, Richmond County, New York",91591,null,15300,null
1400000US36085017009,"Census Tract 170.09, Richmond County, New York",92692,null,35634,null
1400000US36085017011,"Census Tract 170.11, Richmond County, New York",108326,null,17405,null
1400000US36085017012,"Census Tract 170.12, Richmond County, New York",92150,null,27080,null
1400000US36085017013,"Census Tract 170.13, Richmond County, New York",73804,null,24869,null
1400000US36085017014,"Census Tract 170.14, Richmond County, New York",93474,null,4736,null
